with high debt and very low amm liquidity:,,,,,,,,,,,,,,
timestamp,cumulative_bad_debt,liquidatable_count,liquidatable_pct,median_hf,mean_hf,min_hf,liquidations_this_step,seized_usd_this_step,debt_closed_this_step,bad_debt_this_step,price_WETH,price_WBTC,price_SOL,price_USDC
2025-10-11 06:59:00,762825746.490499,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,762825746.490499,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,762825746.490499,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,762825746.490499,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,660762902.4168324,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,694434680.550824,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,617713235.2140344,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,617713235.2140344,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,1306583662.263112,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,748158253.0144074,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,748158253.0144074,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,748158253.0144074,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,748158253.0144074,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,276812556.7745102,0,0.0,1.559533172154298,1.6854846061107613,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,276812556.7745102,0,0.0,1.559533172154298,1.6854846061107613,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,663107426.7882466,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,276812556.7745102,0,0.0,1.559533172154298,1.6854846061107613,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,613411625.8899466,0,0.0,1.3449023171088434,1.4642357249539595,1.0057156981960005,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,120429870.45807639,0,0.0,1.7027682259656463,1.8316164598590146,1.0078213785192895,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,235854911.04440293,0,0.0,1.5856455202458428,1.7123652007545915,1.0069076465739273,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,0.06385280715960034,0,0.0,1.5856455202458428,1.7123652007545915,1.0069076465739273,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,0.0,0,0.0,1.661462086149434,1.7840339235939981,1.0590337525213263,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,0.06796506510795104,0,0.0,1.5856455202458428,1.713965547055476,1.0080592974683533,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,100702265.72613046,0,0.0,1.5856455202458428,1.713965547055476,1.0080592974683533,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,54228005.36397819,0,0.0,1.6566653094571109,1.7859468283138122,1.0103374952867343,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,30061097.814556427,0,0.0,1.7191803823021377,1.8476035394636465,1.0081710491423106,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
